baseline,client_id,lambda_k,q,p,x,mode,cost,utility
NoAIGC,36,0.6298136645962734,0.0,0.041051921046316074,1.0,zero,0.0004893388988720874,0.0
NoAIGC,37,0.7794946550048591,0.0,0.1316439610553523,1.0,zero,0.0005974002952691886,0.0
NoAIGC,38,0.6754371357202331,0.0,0.058775590375588695,1.0,zero,0.0009164290051361789,1.0842021724855044e-19
NoAIGC,39,0.6757575757575759,0.0,0.11347238065242189,1.0,zero,0.00012141544729809136,1.3552527156068805e-20
NoAIGC,40,0.7876404494382023,0.0,0.12943179000981472,1.0,zero,0.0001957008664948398,0.0
NoAIGC,41,0.6984894259818732,0.0,0.1436338608798174,1.0,zero,0.0005733863726322307,1.0842021724855044e-19
NoAIGC,42,0.8446640316205535,0.0,0.2446993087089763,1.0,zero,0.0003846673132905105,-5.421010862427522e-20
NoAIGC,43,0.7833718244803696,0.0,0.10383998111659867,1.0,zero,0.0003896076091494781,0.0
NoAIGC,44,0.6195402298850574,0.0,0.11378441416481266,1.0,zero,0.000150650564354212,0.0
NoAIGC,45,0.7588377723970945,0.0,0.17494685929565434,1.0,zero,0.0010454824311508302,0.0
NoAIGC,46,0.6846743295019158,0.0,0.08086603009811691,1.0,zero,0.0001331054855415004,0.0
NoAIGC,47,0.5723995880535531,0.0,0.05035805288210666,1.0,zero,0.00041817327113301365,5.421010862427522e-20
NoAIGC,48,0.7983068066373181,0.0,0.18493346025776392,1.0,zero,0.0022029273785904822,0.0
NoAIGC,49,0.5708551483420594,0.0,0.03632829168086776,1.0,zero,0.0010719752309190456,0.0
RandomIncentive,0,0.7851380042462847,0.0,0.0,0.0,exit,0.0,0.0
RandomIncentive,1,0.8270008795074758,0.0,0.0,0.0,exit,0.0,0.0
RandomIncentive,2,0.8576,0.0,0.0,0.0,exit,0.0,0.0
RandomIncentive,3,0.8170353982300886,0.0,0.0,0.0,exit,0.0,0.0
RandomIncentive,4,0.6096234309623432,0.0,0.0,0.0,exit,0.0,0.0
RandomIncentive,5,0.6379844961240311,0.08288790611712649,66.85077061091805,1.0,internal,0.1534694207561924,0.12875903969410468
RandomIncentive,6,0.7938053097345132,0.0,0.0,0.0,exit,0.0,0.0
RandomIncentive,7,0.6821428571428572,0.005022119723007332,34.83997223872424,1.0,internal,0.06299498545061225,0.06179040082312825
RandomIncentive,8,0.7088639200998752,0.0,0.0,0.0,exit,0.0,0.0
RandomIncentive,9,0.7391304347826088,0.0,0.0,0.0,exit,0.0,0.0
RandomIncentive,10,0.7402061855670103,0.0,0.0,0.0,exit,0.0,0.0
RandomIncentive,11,0.6122996968384582,0.0,0.0,0.0,exit,0.0,0.0
RandomIncentive,12,0.7122807017543862,0.0,0.0,0.0,exit,0.0,0.0
RandomIncentive,13,0.48473282442748095,0.0,0.0,0.0,exit,0.0,0.0
RandomIncentive,14,0.564024864024864,0.0,0.0,0.0,exit,0.0,0.0
RandomIncentive,15,0.7682539682539684,0.0,0.0,0.0,exit,0.0,0.0
RandomIncentive,16,0.7760162601626017,0.0,0.0,0.0,exit,0.0,0.0
RandomIncentive,17,0.6655172413793105,0.5355845551616648,444.006311295159,1.0,internal,0.672188758713524,0.4315398881258108
RandomIncentive,18,0.6719535783365571,0.13432903199197802,8.018856900832969,1.0,internal,0.0766757033125889,0.060770705722948126
RandomIncentive,19,0.731322505800464,0.0,0.0,0.0,exit,0.0,0.0
RandomIncentive,20,0.6361925843940234,0.1443580451958475,6.933168639656951,1.0,internal,0.12732833367429142,0.10030444672013465
RandomIncentive,21,0.4641732283464567,0.0,0.0,0.0,exit,0.0,0.0
RandomIncentive,22,0.7044481054365733,0.0,0.0,0.0,exit,0.0,0.0
RandomIncentive,23,0.6847908745247148,0.09570122546782013,34.85469689824041,1.0,internal,0.07533453916332027,0.06113023305435163
RandomIncentive,24,0.7867924528301887,0.6142717093135106,105.29122682957957,1.0,internal,0.18470776891325344,0.09622898646734622
RandomIncentive,25,0.6767123287671234,0.32191538843234424,93.00493053304196,1.0,internal,0.2628309479581506,0.17781445377168648
RandomIncentive,26,0.796742671009772,0.0,0.0,0.0,exit,0.0,0.0
RandomIncentive,27,0.7989847715736041,0.6652971982715921,24.525417332239584,1.0,internal,0.4185594739560053,0.18592971562941935
RandomIncentive,28,0.6801488833746898,0.0,0.0,0.0,exit,0.0,0.0
RandomIncentive,29,0.6137992195814119,0.0,0.0,0.0,exit,0.0,0.0
RandomIncentive,30,0.7128732256485562,0.0,0.0,0.0,exit,0.0,0.0
RandomIncentive,31,0.8760765550239235,0.252597492007788,126.62020195040026,1.0,internal,0.1992821565921046,0.11308566792566349
RandomIncentive,32,0.6209261686325906,0.0,0.0,0.0,exit,0.0,0.0
RandomIncentive,33,0.8863481228668944,0.0,0.0,0.0,exit,0.0,0.0
RandomIncentive,34,0.8593147751605996,0.0,0.0,0.0,exit,0.0,0.0
RandomIncentive,35,0.5687350835322197,0.0,0.0,0.0,exit,0.0,0.0
RandomIncentive,36,0.6298136645962734,0.0,0.0,0.0,exit,0.0,0.0
RandomIncentive,37,0.7794946550048591,0.3020373253839679,20.88531918389022,1.0,internal,0.2245992220270811,0.13410204640180853
RandomIncentive,38,0.6754371357202331,0.0,0.0,0.0,exit,0.0,0.0
RandomIncentive,39,0.6757575757575759,0.2954087209349387,81.38114145662965,1.0,internal,0.16641212774815697,0.10073671656465141
RandomIncentive,40,0.7876404494382023,0.0,0.0,0.0,exit,0.0,0.0
RandomIncentive,41,0.6984894259818732,0.0,0.0,0.0,exit,0.0,0.0
RandomIncentive,42,0.8446640316205535,0.0,0.0,0.0,exit,0.0,0.0
RandomIncentive,43,0.7833718244803696,0.0,0.0,0.0,exit,0.0,0.0
RandomIncentive,44,0.6195402298850574,0.0,0.0,0.0,exit,0.0,0.0
RandomIncentive,45,0.7588377723970945,0.2370356063175101,13.864955729839908,1.0,internal,0.16429615273986686,0.09793026442519295
RandomIncentive,46,0.6846743295019158,0.5698269214916568,99.41192612290682,1.0,internal,0.4593324597100425,0.2713321457777783
RandomIncentive,47,0.5723995880535531,0.4008314559143667,22.876488105243833,1.0,internal,0.36804030059520537,0.2641727636453017
RandomIncentive,48,0.7983068066373181,0.0,0.0,0.0,exit,0.0,0.0
RandomIncentive,49,0.5708551483420594,0.38236676729607183,5.504901209458028,1.0,internal,0.3071709492839331,0.17819893011505952
FixedPrice,0,0.7851380042462847,0.0,7.754476535489961,1.0,zero,0.01569506050783167,0.015309233868735783
FixedPrice,1,0.8270008795074758,0.10554195128474633,7.754476535489961,1.0,internal,0.04911704026777315,0.03644929432885249
FixedPrice,2,0.8576,0.24639690763611202,7.754476535489961,1.0,internal,0.1507458248667644,0.07036476372400097
FixedPrice,3,0.8170353982300886,0.0,7.754476535489961,1.0,zero,0.02565180837940077,0.024966671820785036
FixedPrice,4,0.6096234309623432,0.0,7.754476535489961,1.0,zero,0.07234926607612133,0.07202023253154073
FixedPrice,5,0.6379844961240311,0.0,7.754476535489961,1.0,zero,0.014485362168295244,0.014232393714917418
FixedPrice,6,0.7938053097345132,0.0,7.754476535489961,1.0,zero,0.003613586065538322,0.003522179036478394
FixedPrice,7,0.6821428571428572,0.0,7.754476535489961,1.0,zero,0.01380296823317213,0.013570889828790091
FixedPrice,8,0.7088639200998752,0.11726459372400307,7.754476535489961,1.0,internal,0.05073427371995942,0.038227511308164354
FixedPrice,9,0.7391304347826088,0.0,7.754476535489961,1.0,zero,0.004652685921293975,0.004588250415007583
FixedPrice,10,0.7402061855670103,0.0,7.754476535489961,1.0,zero,0.0195412808694347,0.019300411236032457
FixedPrice,11,0.6122996968384582,0.6122996968384582,7.754476535489961,1.0,upper,0.7162034528178528,0.5185291549639961
FixedPrice,12,0.7122807017543862,0.0,7.754476535489961,1.0,zero,0.00508693660728141,0.005005416108330054
FixedPrice,13,0.48473282442748095,0.0,7.754476535489961,1.0,zero,0.08374834658329158,0.08284894324672532
FixedPrice,14,0.564024864024864,0.0,7.754476535489961,1.0,zero,0.08702073568126836,0.08630679642215575
FixedPrice,15,0.7682539682539684,0.0,7.754476535489961,1.0,zero,0.002264307148363067,0.0022402543167851143
FixedPrice,16,0.7760162601626017,0.0,7.754476535489961,1.0,zero,0.017090866284219866,0.016774181712050435
FixedPrice,17,0.6655172413793105,0.0,7.754476535489961,1.0,zero,0.0045131053436551554,0.0044912636626303045
FixedPrice,18,0.6719535783365571,0.1275366597129169,7.754476535489961,1.0,internal,0.07305847594384336,0.0582612889219609
FixedPrice,19,0.731322505800464,0.16233846720614492,7.754476535489961,1.0,internal,0.14405326615902017,0.10248459716947553
FixedPrice,20,0.6361925843940234,0.17352281250976598,7.754476535489961,1.0,internal,0.1505850672967904,0.11582068344925302
FixedPrice,21,0.4641732283464567,0.0,7.754476535489961,1.0,zero,0.04221537025920735,0.041969690905759374
FixedPrice,22,0.7044481054365733,0.0,7.754476535489961,1.0,zero,0.027823061809337978,0.027230290848691812
FixedPrice,23,0.6847908745247148,0.0,7.754476535489961,1.0,zero,0.012856922095842358,0.012616409411916168
FixedPrice,24,0.7867924528301887,0.0,7.754476535489961,1.0,zero,0.0035050233940414613,0.003417816473489606
FixedPrice,25,0.6767123287671234,0.0,7.754476535489961,1.0,zero,0.010980338774253782,0.010902438072638116
FixedPrice,26,0.796742671009772,0.0,7.754476535489961,1.0,zero,0.009677586716291469,0.00950156003777611
FixedPrice,27,0.7989847715736041,0.0,7.754476535489961,1.0,zero,0.030707727080540235,0.0304762097130999
FixedPrice,28,0.6801488833746898,0.0,7.754476535489961,1.0,zero,0.019991040508493117,0.01986069757625054
FixedPrice,29,0.6137992195814119,0.18697798557842307,7.754476535489961,1.0,internal,0.25059225881842984,0.18461899030762483
FixedPrice,30,0.7128732256485562,0.22963218181700754,7.754476535489961,1.0,internal,0.16373399587659843,0.10091964252294756
FixedPrice,31,0.8760765550239235,0.0,7.754476535489961,1.0,zero,0.0040168188453837995,0.0038132512181207998
FixedPrice,32,0.6209261686325906,0.10014433364500129,7.754476535489961,1.0,internal,0.17012241781107432,0.13859880094255747
FixedPrice,33,0.8863481228668944,0.0,7.754476535489961,1.0,zero,0.005164481372636307,0.005019045617541734
FixedPrice,34,0.8593147751605996,0.0868073522917358,7.754476535489961,1.0,internal,0.032953123703433486,0.023711661243146036
FixedPrice,35,0.5687350835322197,0.0,7.754476535489961,1.0,zero,0.028024678199260713,0.02787736739969566
FixedPrice,36,0.6298136645962734,0.012389441421028243,7.754476535489961,1.0,internal,0.09552693127878785,0.09206236724912294
FixedPrice,37,0.7794946550048591,0.0,7.754476535489961,1.0,zero,0.03518981451805344,0.03459241422278425
FixedPrice,38,0.6754371357202331,0.21778107969446547,7.754476535489961,1.0,internal,0.20203670634574536,0.1507210534757815
FixedPrice,39,0.6757575757575759,0.0,7.754476535489961,1.0,zero,0.008297289892974255,0.008175874445676164
FixedPrice,40,0.7876404494382023,0.0,7.754476535489961,1.0,zero,0.011724768521660815,0.011529067655165976
FixedPrice,41,0.6984894259818732,0.0,7.754476535489961,1.0,zero,0.03095587032967591,0.030382483957043682
FixedPrice,42,0.8446640316205535,0.0,7.754476535489961,1.0,zero,0.01219003711379021,0.0118053698004997
FixedPrice,43,0.7833718244803696,0.0,7.754476535489961,1.0,zero,0.029094795961158323,0.028705188352008845
FixedPrice,44,0.6195402298850574,0.0,7.754476535489961,1.0,zero,0.01026692693298871,0.010116276368634498
FixedPrice,45,0.7588377723970945,0.0,7.754476535489961,1.0,zero,0.046340751776088,0.04529526934493717
FixedPrice,46,0.6846743295019158,0.0,7.754476535489961,1.0,zero,0.012763868377416472,0.012630762891874972
FixedPrice,47,0.5723995880535531,0.08469797727288389,7.754476535489961,1.0,internal,0.07714800538115714,0.06730699520370213
FixedPrice,48,0.7983068066373181,0.4646888158903981,7.754476535489961,1.0,internal,0.30518922223037964,0.17810562271916003
FixedPrice,49,0.5708551483420594,0.5708551483420594,7.754476535489961,1.0,upper,0.5331978065802897,0.32878946074217597
DataSizeProportional,0,0.7851380042462847,0.033321081615539636,15.82018204150798,1.0,internal,0.03698575978714284,0.032451405748807
DataSizeProportional,1,0.8270008795074758,0.17411155984934704,11.31138171131611,1.0,internal,0.0892840938683257,0.0617519099014921
DataSizeProportional,2,0.8576,0.3164712875645976,8.556432890548717,1.0,internal,0.19631506887230807,0.08735958612706086
DataSizeProportional,3,0.8170353982300886,0.05374763842485839,16.586811943164776,1.0,internal,0.07098752954262659,0.05643275377524988
DataSizeProportional,4,0.6096234309623432,0.007436434880741715,9.869716074169734,1.0,internal,0.09383860344296326,0.09179109323859576
DataSizeProportional,5,0.6379844961240311,1e-09,0.13542208424937177,1.0,zero,0.00025296845337782645,-2.4448348040774887e-10
DataSizeProportional,6,0.7938053097345132,9.999999999999994e-10,0.19615242287538173,1.0,zero,9.14070290599279e-05,-1.6428563982126778e-10
DataSizeProportional,7,0.6821428571428572,9.999999999999999e-10,0.13038112605732452,1.0,zero,0.00023207840438203766,-1.9145516498267054e-10
DataSizeProportional,8,0.7088639200998752,0.16137391672792242,8.676717529171986,1.0,internal,0.0628993487462875,0.044587187875322995
DataSizeProportional,9,0.7391304347826088,9.999999999999999e-10,0.10739251047732033,1.0,zero,6.443550628639218e-05,-7.838551633950971e-11
DataSizeProportional,10,0.7402061855670103,1e-09,0.09558318785803237,1.0,zero,0.00024086963340224152,-2.161735839151874e-10
DataSizeProportional,11,0.6122996968384582,0.49902561390869693,4.4278635513958395,1.0,internal,0.3626331943737275,0.21438385110345584
DataSizeProportional,12,0.7122807017543862,1e-09,0.12426905327950713,1.0,zero,8.152049895135661e-05,-1.910256934784859e-10
DataSizeProportional,13,0.48473282442748095,9.999999999999999e-10,0.0832780867190985,1.0,zero,0.0008994033365662638,-2.395042061739522e-10
DataSizeProportional,14,0.564024864024864,0.024318874188476808,8.529985855997964,1.0,internal,0.10106299794066419,0.09514188412336017
DataSizeProportional,15,0.7682539682539684,9.999999999999996e-10,0.0823727108833999,1.0,zero,2.4052831577952755e-05,-1.88291061247254e-10
DataSizeProportional,16,0.7760162601626017,9.999999999999996e-10,0.14368628501335423,1.0,zero,0.00031668457216943257,-1.8838791772969874e-10
DataSizeProportional,17,0.6655172413793105,9.999999999999996e-10,0.03752866155472613,1.0,zero,2.1841681024850604e-05,-1.2592222525211964e-10
DataSizeProportional,18,0.6719535783365571,0.14262771800401858,8.34186770612903,1.0,internal,0.08119591307198662,0.06388702766232894
DataSizeProportional,19,0.731322505800464,0.19260621287981244,8.511684502163932,1.0,internal,0.16922358950592953,0.11704499296956167
DataSizeProportional,20,0.6361925843940234,0.1628786822400094,7.4547275904450885,1.0,internal,0.14189653205810426,0.11005747792335188
DataSizeProportional,21,0.4641732283464567,9.999999999999999e-10,0.04512846316090714,1.0,zero,0.0002456793534479785,-1.5167365634464547e-10
DataSizeProportional,22,0.7044481054365733,9.999999999999999e-10,0.1652092978389535,1.0,zero,0.0005927709606461651,-2.613451274886609e-10
DataSizeProportional,23,0.6847908745247148,9.999999999999996e-10,0.14506193240421614,1.0,zero,0.00024051268392619038,-1.0772184603865651e-10
DataSizeProportional,24,0.7867924528301887,9.999999999999994e-10,0.19293566493773237,1.0,zero,8.7206920551855e-05,-6.416666193346951e-11
DataSizeProportional,25,0.6767123287671234,9.999999999999996e-10,0.05501461978507397,1.0,zero,7.790070161566472e-05,-1.2010500941003756e-10
DataSizeProportional,26,0.796742671009772,9.999999999999996e-10,0.14104701804115355,1.0,zero,0.0001760266785153596,-1.2253241108826143e-10
DataSizeProportional,27,0.7989847715736041,0.10099352031693734,13.000621420886091,1.0,internal,0.07734813774168937,0.05330278403656198
DataSizeProportional,28,0.6801488833746898,9.999999999999999e-10,0.05055970994669411,1.0,zero,0.0001303429322425774,-1.888505269662801e-10
DataSizeProportional,29,0.6137992195814119,0.157553336261187,7.220729470808227,1.0,internal,0.22136487153281453,0.16781324984247872
DataSizeProportional,30,0.7128732256485562,0.22352180651227108,7.688852038478199,1.0,internal,0.16042867446525014,0.09954218853184815
DataSizeProportional,31,0.8760765550239235,9.999999999999999e-10,0.3929876974189188,1.0,zero,0.0002035676272629999,-1.4995402751828106e-10
DataSizeProportional,32,0.6209261686325906,0.11143802975087105,8.004498342483478,1.0,internal,0.17974607714388524,0.1441485650695488
DataSizeProportional,33,0.8863481228668944,0.0597347227789816,22.644780681352483,1.0,internal,0.023008126954634504,0.01615921148435303
DataSizeProportional,34,0.8593147751605996,0.17323365540794194,12.50737581596159,1.0,internal,0.07334331035709428,0.04774604158197793
DataSizeProportional,35,0.5687350835322197,0.009333480556943032,8.911293148798238,1.0,internal,0.03290240637539883,0.03206820459937123
DataSizeProportional,36,0.6298136645962734,0.04699275974044589,9.411548742980939,1.0,internal,0.1264269047097664,0.1133989175445609
DataSizeProportional,37,0.7794946550048591,0.09947107917510496,12.270595923492191,1.0,internal,0.080803282936242,0.05941651802643873
DataSizeProportional,38,0.6754371357202331,0.20511009597526278,7.412689853700843,1.0,internal,0.18861951821171358,0.1419200990413304
DataSizeProportional,39,0.6757575757575759,9.999999999999996e-10,0.11347238065242189,1.0,zero,0.00012141544729809136,-1.7488673506055452e-10
DataSizeProportional,40,0.7876404494382023,0.03061102238432271,16.15957624121943,1.0,internal,0.027955266665016663,0.024650492896572795
DataSizeProportional,41,0.6984894259818732,1e-09,0.1436338608798174,1.0,zero,0.0005733863726322307,-2.2217838180992567e-10
DataSizeProportional,42,0.8446640316205535,0.03281334314694952,20.868008627868715,1.0,internal,0.039734170737355155,0.03323435438727117
DataSizeProportional,43,0.7833718244803696,0.08224404162469884,13.137057210261936,1.0,internal,0.0680035405109675,0.05228409023479659
DataSizeProportional,44,0.6195402298850574,9.999999999999996e-10,0.11378441416481266,1.0,zero,0.000150650564354212,-1.2498205294885163e-10
DataSizeProportional,45,0.7588377723970945,0.11471583714876402,11.032715378344676,1.0,internal,0.09729374863751587,0.068661325095641
DataSizeProportional,46,0.6846743295019158,1e-09,0.08086603009811691,1.0,zero,0.0001331054855415004,-1.400310322715906e-10
DataSizeProportional,47,0.5723995880535531,0.08325955330470992,7.685670586868474,1.0,internal,0.07624877336160445,0.06662341721254782
DataSizeProportional,48,0.7983068066373181,0.3864597648189524,6.67564673400073,1.0,internal,0.23188735917077027,0.1381388433864363
DataSizeProportional,49,0.5708551483420594,0.31470787920456894,5.278331595875019,1.0,internal,0.2699724823379981,0.16608347657073005
ProposedActiveSet,0,0.7851380042462847,0.0,0.19062580982998384,1.0,zero,0.00038582663909588697,0.0
ProposedActiveSet,1,0.8270008795074758,0.08430531131450014,6.652870208597187,1.0,internal,0.03892662736779017,0.029737687967127308
ProposedActiveSet,2,0.8576,0.5870010498211717,11.652472588589648,1.0,internal,0.4249662869564858,0.17933304434281655
ProposedActiveSet,3,0.8170353982300886,0.0,0.20711504190318397,1.0,zero,0.0006851365586157319,1.0842021724855044e-19
ProposedActiveSet,4,0.6096234309623432,0.0,0.03526618912975273,1.0,zero,0.000329033544580593,-5.421010862427522e-20
ProposedActiveSet,5,0.6379844961240311,0.0,0.13542208424937177,1.0,zero,0.00025296845337782645,-5.421010862427522e-20
ProposedActiveSet,6,0.7938053097345132,0.0,0.19615242287538173,1.0,zero,9.14070290599279e-05,0.0
ProposedActiveSet,7,0.6821428571428572,0.0,0.13038112605732452,1.0,zero,0.00023207840438203766,-5.421010862427522e-20
ProposedActiveSet,8,0.7088639200998752,0.0,0.051950089154907765,1.0,zero,0.00024229521581848977,0.0
ProposedActiveSet,9,0.7391304347826088,0.0,0.10739251047732033,1.0,zero,6.443550628639218e-05,0.0
ProposedActiveSet,10,0.7402061855670103,0.0,0.09558318785803237,1.0,zero,0.00024086963340224152,2.710505431213761e-20
ProposedActiveSet,11,0.6122996968384582,0.6122996968384582,5.0206131288971045,1.0,upper,0.4637038285849366,0.2660295307310798
ProposedActiveSet,12,0.7122807017543862,0.0,0.12426905327950713,1.0,zero,8.152049895135661e-05,1.3552527156068805e-20
ProposedActiveSet,13,0.48473282442748095,0.0,0.0832780867190985,1.0,zero,0.0008994033365662638,0.0
ProposedActiveSet,14,0.564024864024864,0.0,0.06361960961616646,1.0,zero,0.0007139392591126202,-1.0842021724855044e-19
ProposedActiveSet,15,0.7682539682539684,0.0,0.0823727108833999,1.0,zero,2.4052831577952755e-05,0.0
ProposedActiveSet,16,0.7760162601626017,0.0,0.14368628501335423,1.0,zero,0.00031668457216943257,0.0
ProposedActiveSet,17,0.6655172413793105,0.0,0.03752866155472613,1.0,zero,2.1841681024850604e-05,-3.3881317890172014e-21
ProposedActiveSet,18,0.6719535783365571,0.0,0.13139983866041627,1.0,zero,0.0008914165054722639,0.0
ProposedActiveSet,19,0.731322505800464,0.0,0.13125988118190324,1.0,zero,0.0015199894240864396,2.168404344971009e-19
ProposedActiveSet,20,0.6361925843940234,0.0,0.11083751422782302,1.0,zero,0.0014572916370674165,0.0
ProposedActiveSet,21,0.4641732283464567,0.0,0.04512846316090714,1.0,zero,0.0002456793534479785,-5.421010862427522e-20
ProposedActiveSet,22,0.7044481054365733,0.0,0.1652092978389535,1.0,zero,0.0005927709606461651,0.0
ProposedActiveSet,23,0.6847908745247148,0.0,0.14506193240421614,1.0,zero,0.00024051268392619038,2.710505431213761e-20
ProposedActiveSet,24,0.7867924528301887,0.0,0.19293566493773237,1.0,zero,8.7206920551855e-05,1.3552527156068805e-20
ProposedActiveSet,25,0.6767123287671234,0.0,0.05501461978507397,1.0,zero,7.790070161566472e-05,0.0
ProposedActiveSet,26,0.796742671009772,0.0,0.14104701804115355,1.0,zero,0.0001760266785153596,0.0
ProposedActiveSet,27,0.7989847715736041,0.0,0.05846398167685263,1.0,zero,0.00023151736744033628,2.710505431213761e-20
ProposedActiveSet,28,0.6801488833746898,0.0,0.05055970994669411,1.0,zero,0.0001303429322425774,0.0
ProposedActiveSet,29,0.6137992195814119,0.0,0.09663874342575476,1.0,zero,0.0021042119993523838,0.0
ProposedActiveSet,30,0.7128732256485562,0.5413503622161923,11.10228215755398,1.0,internal,0.3758297460111315,0.19292796485858776
ProposedActiveSet,31,0.8760765550239235,0.0,0.3929876974189188,1.0,zero,0.0002035676272629999,2.710505431213761e-20
ProposedActiveSet,32,0.6209261686325906,0.0,0.06076128822303698,1.0,zero,0.0010544513958225838,0.0
ProposedActiveSet,33,0.8863481228668944,0.0,0.2183720046465067,1.0,zero,0.00014543575509457326,0.0
ProposedActiveSet,34,0.8593147751605996,0.0843968253642032,7.621912821824892,1.0,internal,0.03204658167916909,0.023151308192429908
ProposedActiveSet,35,0.5687350835322197,0.0,0.040761150958786,1.0,zero,0.00014731079956505257,0.0
ProposedActiveSet,36,0.6298136645962734,0.0,0.041051921046316074,1.0,zero,0.0004893388988720874,0.0
ProposedActiveSet,37,0.7794946550048591,0.0,0.1316439610553523,1.0,zero,0.0005974002952691886,0.0
ProposedActiveSet,38,0.6754371357202331,0.17359692894091083,6.5626547631329,1.0,internal,0.15705480553907836,0.12093397137863054
ProposedActiveSet,39,0.6757575757575759,0.0,0.11347238065242189,1.0,zero,0.00012141544729809136,1.3552527156068805e-20
ProposedActiveSet,40,0.7876404494382023,0.0,0.12943179000981472,1.0,zero,0.0001957008664948398,0.0
ProposedActiveSet,41,0.6984894259818732,0.0,0.1436338608798174,1.0,zero,0.0005733863726322307,1.0842021724855044e-19
ProposedActiveSet,42,0.8446640316205535,0.0,0.2446993087089763,1.0,zero,0.0003846673132905105,-5.421010862427522e-20
ProposedActiveSet,43,0.7833718244803696,0.0,0.10383998111659867,1.0,zero,0.0003896076091494781,0.0
ProposedActiveSet,44,0.6195402298850574,0.0,0.11378441416481266,1.0,zero,0.000150650564354212,0.0
ProposedActiveSet,45,0.7588377723970945,0.0,0.17494685929565434,1.0,zero,0.0010454824311508302,0.0
